id,city,province,country,zipCode,type,hasAirCondition,hasGarden,hasPool,isCloseToBeach,dailyPrice,currency,roomsNumber
hN0GH,city83,province74,country,fz4Ys,bungalow,false,true,true,false,95.26,$,1
iLi0M,city83,province28,India,ieMAQ,bungalow,true,true,false,false,55.58,$,3
fPUbS,city68,province54,Egypt,HQ7bG,Deluxe,true,true,false,true,53.98,$,3
EoBAF,city38,province10,UK,edmDW,Villa,false,false,false,true,95.37,$,3
jCL2o,city46,province34,France,GBHwG,Single Floor,true,false,false,false,21.46,$,2
3wa5P,city6,province94,Thailand,AzQyw,bungalow,true,true,false,true,0.89,$,0
q10X3,city62,province32,Russia,nu7Gt,bungalow,false,false,false,false,30.68,$,0
GCp5G,city64,province10,China,SuiTg,Deluxe,false,true,true,true,37.03,$,3
7jdjZ,city62,province69,South Africa,vIigh,Villa,true,false,false,true,80.05,$,3
DnOai,city6,province55,country,PcGRO,Single Floor,false,true,false,false,56.54,$,3
FIURE,city66,province97,India,cMlU4,bungalow,false,true,false,true,82.34,$,3
6GrgX,city80,province48,Egypt,lz1cV,bungalow,false,false,true,false,98.72,$,2
AXzYH,city98,province67,UK,WKIP1,Deluxe,false,true,false,true,84.78,$,3
p87lS,city58,province9,France,qWHtX,Villa,true,false,true,true,46.54,$,1
XvfzF,city94,province96,Thailand,90Duu,Single Floor,false,false,false,true,58.72,$,0
6WJdw,city56,province90,Russia,nLGmZ,bungalow,true,true,true,true,19.83,$,3
3V2ST,city93,province98,China,xySOE,bungalow,false,false,false,false,46.17,$,1
DJH0O,city39,province32,South Africa,0kn68,Deluxe,false,false,false,false,26.15,$,3
hmyeK,city81,province24,country,oHY2J,Villa,true,false,true,true,80.63,$,3
q7WIW,city67,province72,India,akBwE,Single Floor,true,false,true,false,52.94,$,1
OY4K3,city21,province56,Egypt,A7Scb,bungalow,true,true,false,true,56.03,$,1
bZjnf,city75,province0,UK,stVng,bungalow,true,true,false,false,80.73,$,0
Wbll3,city37,province92,France,wiA3F,Deluxe,false,false,false,false,62.47,$,1
Yvic3,city8,province66,Thailand,LG5Ti,Villa,false,false,false,true,3.16,$,0
8MUab,city69,province18,Russia,iXnq4,Single Floor,false,false,false,true,51.57,$,3
ZLuw0,city40,province75,China,EVFzQ,bungalow,true,true,true,true,13.9,$,1
5NFxf,city3,province65,South Africa,o43Lw,bungalow,true,false,false,true,97.44,$,1
LEBx9,city9,province33,country,0UkGE,Deluxe,false,false,true,false,90.88,$,0
NfXH4,city15,province75,India,vMT3a,Villa,false,false,false,false,39.39,$,0
tD8E9,city17,province72,Egypt,zSeGf,Single Floor,true,false,false,true,20.74,$,0
l1Od6,city58,province32,UK,IJMFD,bungalow,true,false,true,false,93.93,$,3
p1U9C,city83,province14,France,fvEPR,bungalow,true,false,false,false,39.62,$,2
ghBm6,city70,province96,Thailand,5dA0g,Deluxe,true,false,true,true,8.46,$,1
Wreom,city56,province37,Russia,wIeeW,Villa,false,true,true,false,99.8,$,0
7A4Uc,city90,province77,China,3k74K,Single Floor,false,false,false,false,77.72,$,0
iBVTQ,city88,province35,South Africa,WblvC,bungalow,true,false,true,false,97.04,$,3
UZ6Wq,city11,province10,country,2otaF,bungalow,false,true,false,false,60.6,$,2
gg4zD,city63,province89,India,Iip9A,Deluxe,true,true,false,true,30.14,$,2
ucF2A,city34,province15,Egypt,i930D,Villa,true,true,true,false,61.31,$,3
GEdVs,city46,province57,UK,0jFlF,Single Floor,true,true,true,true,48.73,$,3
EGbmg,city81,province11,France,71IgP,bungalow,false,false,false,true,77.82,$,0
dI0vk,city9,province64,Thailand,IKWm6,bungalow,false,false,false,true,55.96,$,1
Dyfbh,city32,province92,Russia,1caz2,Deluxe,false,false,false,false,91.73,$,2
Ltn9G,city45,province4,China,8kCFy,Villa,true,true,true,false,64.21,$,3
8PcKF,city39,province55,South Africa,5nvUP,Single Floor,true,false,true,true,93.25,$,1
RnHxM,city61,province69,country,2TJPY,bungalow,false,true,true,true,76.17,$,1
MiWLn,city20,province64,India,9euYe,bungalow,true,true,true,false,15.63,$,3
7XwBZ,city88,province35,Egypt,fdx5X,Deluxe,true,true,false,true,32.98,$,0
YVp6G,city15,province31,UK,ahnKg,Villa,false,true,true,false,42.56,$,3
gTb4A,city15,province27,France,2xtAz,Single Floor,true,true,true,false,11.88,$,3
1XLMu,city90,province23,Thailand,ebLuI,bungalow,false,false,true,true,99.37,$,1
Tzpzc,city62,province52,Russia,Gj4LB,bungalow,false,false,true,true,67.59,$,2
xXLRG,city79,province88,China,JFdqj,Deluxe,false,false,true,true,26.03,$,1
nHG17,city51,province7,South Africa,INtYn,Villa,true,true,false,false,17.96,$,0
Nug0T,city68,province7,country,rWkZI,Single Floor,true,false,false,true,46.65,$,0
7AgVy,city29,province25,India,wnQiU,bungalow,false,true,true,false,8.27,$,2
5tpy8,city42,province83,Egypt,3u2E5,bungalow,false,true,true,false,80.57,$,3
TOSCj,city59,province62,UK,o3RjK,Deluxe,true,false,false,true,52.64,$,0
6Rir6,city20,province8,France,7hJZY,Villa,true,false,true,false,11.5,$,2
7pE3A,city45,province51,Thailand,69xt8,Single Floor,true,false,false,true,0.72,$,1
GLeby,city34,province69,Russia,cUoj3,bungalow,false,true,true,true,40.61,$,0
YNLB7,city2,province55,China,AGy02,bungalow,false,true,false,true,20.38,$,1
oztGB,city35,province10,South Africa,bArv9,Deluxe,false,true,false,false,85.45,$,2
iwhKH,city33,province28,country,001uD,Villa,true,true,true,false,0.38,$,2
obsYZ,city90,province34,India,FXpMt,Single Floor,true,false,true,true,97.08,$,0
RwAr4,city0,province62,Egypt,ejd6Q,bungalow,false,false,true,true,48.09,$,3
Y4cAQ,city14,province19,UK,VAd8Q,bungalow,false,true,false,false,79.39,$,0
Jwf10,city59,province63,France,kYFZU,Deluxe,false,false,false,false,1.91,$,0
e4sIi,city44,province52,Thailand,zBhzF,Villa,false,true,false,true,52.95,$,3
GIxmW,city54,province55,Russia,NHI3k,Single Floor,false,true,true,false,45.86,$,3
Iy6sj,city18,province49,China,wU6S3,bungalow,false,true,true,true,39.16,$,0
4MlJj,city96,province16,South Africa,OfKYC,bungalow,true,false,false,false,96.12,$,1
i4TtV,city48,province6,country,91qb5,Deluxe,false,true,true,true,29.12,$,3
cE1Uc,city28,province27,India,cZjMC,Villa,true,false,false,false,83.34,$,0
gEsyV,city68,province76,Egypt,Hg8y4,Single Floor,true,true,true,false,54.6,$,2
bEfgV,city96,province60,UK,PyHgH,bungalow,true,true,true,false,14.03,$,1
1W20z,city88,province37,France,AYawL,bungalow,true,true,true,true,19.94,$,0
OduBr,city15,province80,Thailand,YxI4D,Deluxe,true,true,true,true,87.81,$,2
qCeEi,city57,province64,Russia,UEAAv,Villa,true,false,true,false,1.7,$,2
OFlNx,city86,province34,China,Krx0s,Single Floor,false,true,false,true,52.5,$,1
P9DSV,city89,province28,South Africa,vJInC,bungalow,false,false,true,true,4.23,$,0
ULPBd,city24,province84,country,Q15yK,bungalow,false,true,true,false,35.53,$,2
bel9U,city17,province43,India,RqzuO,Deluxe,true,false,true,true,12.32,$,1
LjHKX,city44,province28,Egypt,Uq160,Villa,false,true,false,false,61.4,$,0
GdYpS,city43,province5,UK,wGBLq,Single Floor,false,true,true,false,27.71,$,0
xMjFL,city30,province22,France,GqhU7,bungalow,true,false,true,false,73.23,$,3
HeO2l,city46,province93,Thailand,8TbIa,bungalow,false,true,true,true,93.31,$,0
xoJGo,city93,province61,Russia,dZjq4,Deluxe,true,true,false,true,60.66,$,3
Jdtg4,city48,province94,China,KW6gr,Villa,true,false,false,true,20.53,$,0
nOeCu,city68,province60,South Africa,TyT8o,Single Floor,true,true,false,true,20.58,$,3
19DAh,city80,province48,country,SSnPH,bungalow,false,false,true,true,23.63,$,3
vbSul,city72,province95,India,Cz0mU,bungalow,true,false,false,false,97.68,$,3
n74jg,city80,province92,Egypt,skLNL,Deluxe,true,false,true,true,58.18,$,1
BHXEs,city94,province82,UK,U9FSa,Villa,true,false,false,true,79.6,$,1
Go89v,city46,province38,France,9gW98,Single Floor,true,true,false,true,81.72,$,1
3JhVT,city10,province82,Thailand,uXJM8,bungalow,false,false,false,true,32.21,$,0
s0FTf,city49,province36,Russia,PwKss,bungalow,true,true,false,true,15.56,$,2
FuuTA,city49,province27,China,cawpO,Deluxe,false,false,true,true,14.43,$,2
9V81q,city25,province26,South Africa,DmV3i,Villa,true,true,true,false,94.14,$,3
07BIf,city13,province48,country,Bfm5I,Single Floor,false,false,true,false,75.84,$,1
qN8tc,city50,province40,India,wgy6U,bungalow,false,true,false,false,76.11,$,1
G8Euq,city22,province90,Egypt,KhGsv,bungalow,true,false,false,true,81.35,$,0
zq92U,city12,province64,UK,bkNY7,Deluxe,false,false,false,false,27.64,$,1
5R6nk,city54,province31,France,Y6C4i,Villa,true,false,true,true,24.98,$,2
1AC76,city69,province24,Thailand,aMY8o,Single Floor,true,true,true,false,7.46,$,3
b1irU,city84,province28,Russia,eElL4,bungalow,false,false,false,true,38.32,$,2
UxNq8,city1,province91,China,yeMal,bungalow,true,true,true,true,60.11,$,3
GCxxX,city18,province76,South Africa,vSnCp,Deluxe,true,false,false,true,17.86,$,0
oLdlx,city82,province18,country,Y4axG,Villa,true,false,false,true,90.59,$,2
qnerL,city42,province27,India,tQknF,Single Floor,false,true,false,false,64.83,$,1
4ZEae,city29,province10,Egypt,H6DKT,bungalow,false,false,false,true,78.79,$,2
jst7E,city19,province63,UK,46FEw,bungalow,true,true,false,false,52.94,$,3
Q09R4,city38,province62,France,gvIl3,Deluxe,true,true,true,true,24.01,$,1
Gvthv,city8,province96,Thailand,6Ent4,Villa,true,true,true,true,84.67,$,3
ehB6d,city72,province10,Russia,l2U9N,Single Floor,false,false,false,false,46.48,$,2
WVoOK,city95,province46,China,Tj9Y8,bungalow,false,false,true,true,15.07,$,0
IYwCv,city36,province71,South Africa,g1pSU,bungalow,false,true,true,false,21.65,$,3
sBLxE,city94,province7,country,VKPzM,Deluxe,false,true,false,false,27.41,$,3
F5Uue,city24,province59,India,SlqWh,Villa,true,true,false,true,7.7,$,0
KAASQ,city97,province40,Egypt,4xfJf,Single Floor,true,true,false,true,30.02,$,1
v1rV6,city12,province98,UK,ZVPr5,bungalow,false,false,false,true,81.98,$,3
BqQVa,city41,province45,France,r3IkF,bungalow,true,true,true,true,51.47,$,1
tPEjw,city66,province82,Thailand,VM9TH,Deluxe,false,false,true,false,45.93,$,0
lOCdb,city22,province73,Russia,EQl7f,Villa,false,true,true,false,72.81,$,3
RNeY7,city76,province46,China,tPG8Y,Single Floor,false,false,true,true,45.51,$,0
XWFuo,city3,province66,South Africa,it6db,bungalow,true,false,false,true,6.04,$,3
aBqwC,city67,province74,country,Fcg1P,bungalow,false,false,false,false,51.15,$,3
peDiD,city68,province71,India,8lyX9,Deluxe,true,false,false,true,81.92,$,0
SdKFW,city49,province10,Egypt,QKHFL,Villa,true,false,true,true,42.77,$,1
q43Yg,city26,province80,UK,Hcp5C,Single Floor,false,true,false,true,46.25,$,3
GptGw,city14,province86,France,UAW5Z,bungalow,false,false,false,false,73.07,$,0
d0Lhl,city67,province75,Thailand,iEtnQ,bungalow,true,false,true,false,22.9,$,2
mqmgd,city42,province32,Russia,i3xn1,Deluxe,false,true,false,false,0.41,$,1
IKcbS,city54,province94,China,DBc1l,Villa,true,false,true,true,63.55,$,0
Yruhw,city92,province72,South Africa,UdJsf,Single Floor,false,false,true,true,61.78,$,1
IiGeL,city57,province20,country,RhAt8,bungalow,true,true,false,true,21.26,$,1
UQvAM,city64,province51,India,A7ZM1,bungalow,true,false,false,false,48.43,$,3
NKMR3,city67,province43,Egypt,FYpYL,Deluxe,true,true,true,true,18.38,$,2
LMxyL,city2,province7,UK,cskgv,Villa,false,false,false,false,83.3,$,2
kT8fD,city73,province8,France,2qbCY,Single Floor,true,false,false,false,66.09,$,0
NVTKb,city59,province87,Thailand,7LFqA,bungalow,true,true,true,true,8.53,$,0
o4Dbz,city56,province32,Russia,wfH5k,bungalow,true,true,true,false,97.0,$,0
iIoD2,city92,province43,China,cefzs,Deluxe,true,true,false,true,25.73,$,0
46BAQ,city29,province29,South Africa,bDd6h,Villa,false,true,true,false,21.76,$,1
3GHWa,city49,province20,country,RzYcF,Single Floor,false,true,false,false,36.7,$,2
vy34l,city8,province59,India,YtMuH,bungalow,false,true,false,false,77.89,$,2
0A7UJ,city38,province43,Egypt,rOf1j,bungalow,true,true,false,false,22.4,$,0
9J2HL,city84,province0,UK,HxLkL,Deluxe,true,true,true,false,72.87,$,2
mBHEc,city92,province60,France,kpjZK,Villa,false,true,false,false,9.46,$,1
WySs7,city32,province64,Thailand,kFPLY,Single Floor,false,true,true,false,21.55,$,0
LUoOk,city7,province22,Russia,LG178,bungalow,true,true,true,false,34.58,$,3
ONvJ6,city71,province35,China,Ui2C8,bungalow,true,false,true,true,44.91,$,3
P1kEZ,city42,province17,South Africa,fKYLX,Deluxe,false,true,false,false,43.56,$,1
rO8xC,city31,province78,country,uw78h,Villa,true,false,true,true,62.8,$,3
9b9sz,city30,province51,India,BAWfM,Single Floor,true,false,true,true,89.73,$,2
MbCPZ,city11,province16,Egypt,4AXHV,bungalow,true,true,true,true,66.06,$,0
g1ISH,city3,province66,UK,oSRqq,bungalow,true,false,false,true,5.58,$,2
Dfb9Q,city58,province32,France,4DA9j,Deluxe,false,true,true,true,25.61,$,3
jovgB,city63,province9,Thailand,0E2VA,Villa,true,false,true,true,24.21,$,2
PzyYE,city5,province33,Russia,ssBsq,Single Floor,false,true,true,false,69.03,$,3
L3v2f,city77,province72,China,tW8NU,bungalow,true,true,true,false,27.01,$,3
kfnR1,city33,province27,South Africa,MRbAw,bungalow,true,false,true,true,22.81,$,2
afiaN,city12,province27,country,HrEJR,Deluxe,false,true,true,false,55.29,$,3
mLLRn,city58,province56,India,y2SJo,Villa,false,false,true,true,30.76,$,1
OczuA,city23,province48,Egypt,1yax9,Single Floor,false,true,false,false,90.68,$,2
moo62,city81,province75,UK,Zo2X8,bungalow,false,true,true,true,88.4,$,1
SMo57,city53,province88,France,THwC1,bungalow,false,true,false,true,8.77,$,3
gSnFI,city21,province87,Thailand,p6IeG,Deluxe,false,true,true,false,44.69,$,2
lZ5g9,city25,province47,Russia,qeShj,Villa,true,false,false,false,87.25,$,1
FteJp,city70,province52,China,XPTHB,Single Floor,false,true,false,true,97.05,$,2
C4rs8,city75,province38,South Africa,I62PV,bungalow,false,true,false,true,69.25,$,2
lc9pG,city71,province36,country,ddPdk,bungalow,true,false,false,false,48.86,$,3
IoaJR,city27,province34,India,4RCOQ,Deluxe,false,false,false,false,69.37,$,0
sCcwq,city38,province66,Egypt,5BIb2,Villa,false,true,true,true,99.71,$,3
jN436,city60,province15,UK,VvGp3,Single Floor,true,true,false,true,43.88,$,0
oBRx9,city65,province49,France,sko7x,bungalow,true,false,false,false,53.21,$,2
3oGHc,city74,province30,Thailand,pZYXE,bungalow,false,true,false,false,14.96,$,3
V2g1o,city69,province46,Russia,3E1kA,Deluxe,true,false,false,true,75.93,$,3
DYwQL,city29,province57,China,pMZbu,Villa,false,true,true,false,41.26,$,0
7IaJN,city98,province85,South Africa,aF89D,Single Floor,true,false,true,true,33.55,$,2
yvD6N,city32,province73,country,hgPrr,bungalow,false,true,true,false,77.14,$,2
gakLO,city32,province78,India,9zM5U,bungalow,true,false,true,true,23.12,$,2
9UgcI,city95,province90,Egypt,BEln7,Deluxe,true,true,false,false,49.56,$,0
jrKFc,city51,province53,UK,qF6U1,Villa,true,true,false,false,75.12,$,2
Td01D,city36,province45,France,AFtnL,Single Floor,false,false,true,true,71.81,$,0
IukvH,city97,province67,Thailand,PWFre,bungalow,false,true,true,true,52.99,$,1
GZiF4,city68,province98,Russia,3XJIP,bungalow,true,true,true,true,46.12,$,2
Nzl1L,city3,province86,China,fGBsW,Deluxe,false,false,false,true,47.04,$,0
m2oLF,city88,province28,South Africa,iwiIX,Villa,true,true,true,true,78.51,$,0
d5Bkq,city65,province51,country,Qtmhw,Single Floor,false,true,false,false,98.86,$,3
THIQF,city36,province56,India,cfmLT,bungalow,false,false,true,false,10.98,$,3
FWO60,city40,province62,Egypt,EjwmQ,bungalow,true,true,false,true,84.6,$,2
baDHJ,city32,province15,UK,0ATC7,Deluxe,false,true,false,false,95.23,$,0
dvUQz,city19,province35,France,lxdK1,Villa,true,true,true,false,91.52,$,2
EKdiX,city30,province4,Thailand,BgoLa,Single Floor,false,true,false,false,32.56,$,3
kTnTy,city54,province94,Russia,wXNja,bungalow,false,true,true,true,19.57,$,0
bHyfl,city26,province63,China,hnPdF,bungalow,true,true,false,false,53.73,$,2
AW6U0,city91,province27,South Africa,TPIRD,Deluxe,false,false,true,false,90.41,$,2
inI1K,city73,province82,country,oMNcL,Villa,true,false,true,false,52.45,$,1
lghGg,city35,province9,India,igzbM,Single Floor,false,true,false,false,72.38,$,3
hblA7,city58,province24,Egypt,GaUlc,bungalow,false,false,false,false,23.31,$,1
D51Et,city34,province52,UK,OzQYG,bungalow,false,true,true,false,52.46,$,1
mVJnZ,city18,province2,France,lWliS,Deluxe,false,true,true,true,72.54,$,0
hi9Xs,city87,province83,Thailand,JfFHE,Villa,true,false,false,false,51.22,$,2
c2suN,city4,province55,Russia,7InGr,Single Floor,true,true,false,true,84.01,$,1
PhhYK,city73,province41,China,DIcW5,bungalow,true,false,true,false,39.85,$,0
PAlYl,city93,province40,South Africa,oTYGu,bungalow,true,false,false,false,49.07,$,3
QP0HI,city43,province24,country,0OkFV,Deluxe,false,true,true,true,64.67,$,3
A1Txu,city21,province45,India,B6sbr,Villa,true,false,false,false,54.62,$,1
oL19w,city3,province81,Egypt,9TjvW,Single Floor,true,false,true,false,55.6,$,2
IW6B1,city46,province92,UK,CqV65,bungalow,false,false,true,false,89.56,$,1
pMqDi,city52,province83,France,SQTSM,bungalow,false,true,true,true,69.74,$,0
Nv2S9,city83,province78,Thailand,Fh3r4,Deluxe,true,false,false,false,9.19,$,3
Qb41G,city66,province92,Russia,aMcMI,Villa,false,true,false,true,11.3,$,3
67fiI,city1,province57,China,rjNnW,Single Floor,false,false,false,false,99.09,$,2
gclxh,city96,province0,South Africa,vdeUA,bungalow,true,true,false,true,48.81,$,3
wg2Eu,city74,province33,country,PSfXy,bungalow,false,true,false,true,92.92,$,2
kTvKk,city93,province68,India,OUf87,Deluxe,true,false,false,false,73.83,$,1
Yt7vW,city64,province47,Egypt,3rkkk,Villa,true,false,false,true,46.58,$,3
xA5ye,city9,province6,UK,nzjSc,Single Floor,false,true,false,true,36.97,$,2
buvnw,city33,province76,France,V7AcJ,bungalow,true,false,true,false,62.36,$,2
8VyLE,city60,province42,Thailand,gB2BM,bungalow,false,false,false,true,68.9,$,2
nC1fe,city0,province19,Russia,xGDGf,Deluxe,true,true,false,false,29.97,$,0
knUZi,city79,province41,China,XxLuG,Villa,true,false,true,false,37.38,$,2
0Qre8,city8,province24,South Africa,31oHE,Single Floor,false,true,false,true,76.92,$,2
78MHH,city37,province18,country,ECdG2,bungalow,true,true,false,true,92.05,$,3
RcyGj,city37,province0,India,8Ead8,bungalow,false,false,true,false,56.52,$,3
cny0I,city94,province83,Egypt,Ys1MZ,Deluxe,true,false,false,false,44.42,$,1
SjAVZ,city12,province3,UK,o9ATZ,Villa,false,true,false,false,81.5,$,2
9Twic,city6,province23,France,CZGF8,Single Floor,false,true,false,true,56.33,$,0
hGWr8,city30,province33,Thailand,7kINH,bungalow,true,true,false,false,51.47,$,2
aZxmV,city29,province80,Russia,0Mcos,bungalow,false,true,true,false,1.97,$,3
1l1SM,city83,province30,China,lCZkC,Deluxe,false,true,false,false,61.63,$,1
IDw35,city96,province75,South Africa,0skXJ,Villa,true,false,true,false,96.28,$,1
pQJLt,city91,province89,country,jkL81,Single Floor,true,true,true,true,1.61,$,1
lLLhZ,city43,province91,India,q2op2,bungalow,false,true,true,true,14.22,$,0
x4VsT,city42,province44,Egypt,MvKqq,bungalow,true,false,false,false,59.81,$,0
uiDOu,city60,province27,UK,vlHRk,Deluxe,false,false,false,true,18.37,$,0
VGy0S,city68,province66,France,HQsNl,Villa,false,true,true,true,99.89,$,0
AXtrc,city17,province74,Thailand,3S52q,Single Floor,false,false,false,true,85.06,$,0
ztCG7,city33,province81,Russia,QFfQb,bungalow,false,true,false,false,99.46,$,0
YzFhm,city54,province37,China,QY852,bungalow,false,false,false,false,96.69,$,2
ivQN5,city97,province7,South Africa,8QKy0,Deluxe,true,true,false,true,11.37,$,0
60mYf,city86,province21,country,Z4XUf,Villa,false,false,true,true,25.91,$,3
KlK9L,city88,province42,India,fLbSs,Single Floor,true,true,false,false,23.35,$,2
A8Gbi,city81,province10,Egypt,uxSmx,bungalow,true,true,false,false,31.56,$,0
sBjUw,city71,province8,UK,ZIbQB,bungalow,true,true,false,true,39.4,$,2
oSkul,city52,province31,France,wRV8r,Deluxe,false,true,true,true,54.35,$,2
H1Fpv,city45,province22,Thailand,a5dpk,Villa,true,true,true,false,66.44,$,1
2E68M,city98,province27,Russia,Fjwlo,Single Floor,true,false,true,false,28.44,$,3
H4FPs,city56,province18,China,aFvba,bungalow,false,false,false,false,53.71,$,0
